AddressID,CustomerID,AddressType,AddressLine1,AddressLine2,City
5625,2804,WORK,2745 Al Nakheel St.,"Office 167, Al Yasmin District, Medina, Saudi Arabia",Medina
5626,2805,home,3109 Al Hamra St.,"Unit 75, Block C, Buraidah, Saudi Arabia",Buraidah
5627,2805,Home,8072 Al Olaya St.,"Office 686, Al Shati District, Al Ahsa, Saudi Arabia",Al Ahsa
5628,2805,Home,1285 Al Shati St.,"Suite 335, Al Faisaliyah District, Najran, Saudi Arabia",Najran
5629,2806,,1553 Al Olaya St.,"Unit 14, Block E, Riyadh, Saudi Arabia",Riyadh
5630,2806,Home,6197 Al Malaz St.,"Villa 36, Al Hamra District, Khobar, Saudi Arabia",Khobar
5631,2807,Work,1569 Al Shati St.,"Unit 22, Block C, Yanbu, Saudi Arabia",Yanbu
5632,2808,,266 Al Yasmin St.,"Office 736, Al Malaz District, Hail, Saudi Arabia",Hail
5633,2808,WORK,1713 Al Rawdah St.,"Apartment 57, Al Shati District, Jazan, Saudi Arabia",Jazan
5634,2808,,1334 Al Faisaliyah St.,"Apartment 58, Al Nakheel District, Dammam, Saudi Arabia",Dammam
5635,2809,Home,7932 Al Shati St.,"Villa 225, Al Olaya District, Najran, Saudi Arabia",Najran
5636,2810,WORK,3007 Al Yasmin St.,"Suite 811, Al Shati District, Khobar, Saudi Arabia",Khobar
5637,2810,,1927 Al Hamra St.,"Near King Fahad Road, Al Nakheel District, Khobar, Saudi Arabia",Khobar
5638,2811,WORK,1967 Al Hamra St.,"Building 16, Floor 9, Mecca, Saudi Arabia",Mecca
5639,2812,Home,4527 Al Nakheel St.,"Suite 174, Al Yasmin District, Al Ahsa, Saudi Arabia",Al Ahsa
5640,2812,Work,198 Al Nakheel St.,"Building 24, Floor 3, Najran, Saudi Arabia",Najran
5641,2812,,3408 Al Shati St.,"Suite 772, Al Rawdah District, Al Ahsa, Saudi Arabia",Al Ahsa
5642,2813,Work,589 Al Nakheel St.,"Villa 158, Al Faisaliyah District, Hail, Saudi Arabia",Hail
5643,2814,home,2479 Al Shati St.,"Office 784, Al Malaz District, Tabuk, Saudi Arabia",Tabuk
5644,2814,Work,56 Al Faisaliyah St.,"Unit 65, Block C, Hail, Saudi Arabia",Hail
5645,2815,WORK,839 Al Olaya St.,"Villa 1, Al Faisaliyah District, Abha, Saudi Arabia",Abha
5646,2816,WORK,310 Al Zahra St.,"Near King Fahad Road, Al Zahra District, Al Ahsa, Saudi Arabia",Al Ahsa
5647,2817,Work,5391 Al Faisaliyah St.,"Unit 49, Block C, Hail, Saudi Arabia",Hail
5648,2817,,6416 Al Malaz St.,"Near King Fahad Road, Al Yasmin District, Abha, Saudi Arabia",Abha
5649,2817,home,524 Al Hamra St.,"Suite 577, Al Rabwah District, Hail, Saudi Arabia",Hail
5650,2818,,1231 Al Murabba St.,"Villa 222, Al Rawdah District, Mecca, Saudi Arabia",Mecca
5651,2818,WORK,3459 Al Shati St.,"Unit 73, Block C, Najran, Saudi Arabia",Najran
5652,2819,Home,5754 Al Faisaliyah St.,"Unit 58, Block A, Dammam, Saudi Arabia",Dammam
5653,2819,,4547 Al Zahra St.,"Unit 12, Block E, Riyadh, Saudi Arabia",Riyadh
5654,2819,home,3314 Al Rawdah St.,"Villa 27, Al Rabwah District, Dammam, Saudi Arabia",Dammam
5655,2820,home,595 Al Rawdah St.,"Apartment 21, Al Rabwah District, Abha, Saudi Arabia",Abha
5656,2820,Home,4975 Al Hamra St.,"Apartment 57, Al Yasmin District, Dammam, Saudi Arabia",Dammam
5657,2821,Home,1333 Al Shati St.,"Near King Fahad Road, Al Faisaliyah District, Yanbu, Saudi Arabia",Yanbu
5658,2821,,5849 Al Murabba St.,"Apartment 52, Al Zahra District, Mecca, Saudi Arabia",Mecca
5659,2822,home,237 Al Rawdah St.,"Near King Fahad Road, Al Murabba District, Najran, Saudi Arabia",Najran
5660,2822,WORK,8363 Al Rawdah St.,"Near King Fahad Road, Al Nakheel District, Khobar, Saudi Arabia",Khobar
5661,2822,Work,7154 Al Nakheel St.,"Building 22, Floor 7, Mecca, Saudi Arabia",Mecca
5662,2823,WORK,9224 Al Hamra St.,"Building 7, Floor 4, Medina, Saudi Arabia",Medina
5663,2824,Home,3794 Al Zahra St.,"Villa 67, Al Nakheel District, Buraidah, Saudi Arabia",Buraidah
5664,2825,Work,5941 Al Zahra St.,"Villa 232, Al Nakheel District, Abha, Saudi Arabia",Abha
5665,2825,,8045 Al Faisaliyah St.,"Villa 70, Al Faisaliyah District, Riyadh, Saudi Arabia",Riyadh
5666,2826,,8781 Al Murabba St.,"Apartment 49, Al Rawdah District, Taif, Saudi Arabia",Taif
5667,2826,,223 Al Olaya St.,"Near King Fahad Road, Al Shati District, Hail, Saudi Arabia",Hail
5668,2827,WORK,9604 Al Rawdah St.,"Office 749, Al Shati District, Dammam, Saudi Arabia",Dammam
5669,2827,home,8946 Al Rawdah St.,"Unit 56, Block A, Tabuk, Saudi Arabia",Tabuk
5670,2827,WORK,6925 Al Murabba St.,"Suite 929, Al Olaya District, Al Ahsa, Saudi Arabia",Al Ahsa
5671,2828,Work,6580 Al Murabba St.,"Suite 176, Al Safa District, Yanbu, Saudi Arabia",Yanbu
5672,2829,,7023 Al Malaz St.,"Suite 432, Al Nakheel District, Taif, Saudi Arabia",Taif
5673,2830,Home,6567 Al Faisaliyah St.,"Building 2, Floor 9, Hail, Saudi Arabia",Hail
5674,2830,,106 Al Malaz St.,"Apartment 29, Al Olaya District, Tabuk, Saudi Arabia",Tabuk
5675,2831,Home,226 Al Murabba St.,"Near King Fahad Road, Al Safa District, Jazan, Saudi Arabia",Jazan
5676,2831,home,5640 Al Murabba St.,"Near King Fahad Road, Al Faisaliyah District, Medina, Saudi Arabia",Medina
5677,2832,WORK,8490 Al Hamra St.,"Office 141, Al Malaz District, Jeddah, Saudi Arabia",Jeddah
5678,2832,Home,2980 Al Nakheel St.,"Building 13, Floor 12, Abha, Saudi Arabia",Abha
5679,2833,Home,8865 Al Murabba St.,"Apartment 31, Al Shati District, Jeddah, Saudi Arabia",Jeddah
5680,2834,Home,8171 Al Malaz St.,"Near King Fahad Road, Al Yasmin District, Abha, Saudi Arabia",Abha
5681,2835,,6461 Al Murabba St.,"Suite 329, Al Hamra District, Hail, Saudi Arabia",Hail
5682,2835,Work,5173 Al Yasmin St.,"Unit 17, Block B, Abha, Saudi Arabia",Abha
5683,2835,,6792 Al Shati St.,"Office 265, Al Hamra District, Taif, Saudi Arabia",Taif
5684,2836,WORK,7310 Al Malaz St.,"Office 507, Al Shati District, Buraidah, Saudi Arabia",Buraidah
5685,2836,Work,7681 Al Shati St.,"Apartment 34, Al Safa District, Jazan, Saudi Arabia",Jazan
5686,2837,home,5742 Al Olaya St.,"Building 7, Floor 5, Hail, Saudi Arabia",Hail
5687,2838,home,4533 Al Nakheel St.,"Near King Fahad Road, Al Malaz District, Najran, Saudi Arabia",Najran
5688,2839,home,5928 Al Zahra St.,"Building 26, Floor 6, Tabuk, Saudi Arabia",Tabuk
5689,2839,WORK,6407 Al Faisaliyah St.,"Building 29, Floor 9, Buraidah, Saudi Arabia",Buraidah
5690,2839,,1125 Al Rawdah St.,"Villa 107, Al Rawdah District, Najran, Saudi Arabia",Najran
5691,2840,Work,8846 Al Murabba St.,"Suite 978, Al Yasmin District, Riyadh, Saudi Arabia",Riyadh
5692,2841,Work,3704 Al Yasmin St.,"Building 25, Floor 6, Abha, Saudi Arabia",Abha
5693,2841,Work,6000 Al Zahra St.,"Building 30, Floor 6, Mecca, Saudi Arabia",Mecca
5694,2842,,8131 Al Faisaliyah St.,"Building 20, Floor 11, Mecca, Saudi Arabia",Mecca
5695,2842,Home,6692 Al Rawdah St.,"Near King Fahad Road, Al Zahra District, Abha, Saudi Arabia",Abha
5696,2843,Home,7286 Al Murabba St.,"Suite 483, Al Nakheel District, Buraidah, Saudi Arabia",Buraidah
5697,2843,Home,3685 Al Olaya St.,"Suite 816, Al Nakheel District, Najran, Saudi Arabia",Najran
5698,2844,,6502 Al Yasmin St.,"Near King Fahad Road, Al Zahra District, Medina, Saudi Arabia",Medina
5699,2845,home,3853 Al Malaz St.,"Villa 62, Al Hamra District, Najran, Saudi Arabia",Najran
5700,2846,,7294 Al Nakheel St.,"Building 12, Floor 12, Riyadh, Saudi Arabia",Riyadh
5701,2847,,9706 Al Rawdah St.,"Villa 218, Al Yasmin District, Jeddah, Saudi Arabia",Jeddah
5702,2847,WORK,1495 Al Olaya St.,"Near King Fahad Road, Al Shati District, Al Ahsa, Saudi Arabia",Al Ahsa
5703,2848,Work,3195 Al Yasmin St.,"Building 26, Floor 11, Yanbu, Saudi Arabia",Yanbu
5704,2848,,9001 Al Shati St.,"Apartment 27, Al Safa District, Hail, Saudi Arabia",Hail
5705,2849,,5556 Al Malaz St.,"Near King Fahad Road, Al Hamra District, Tabuk, Saudi Arabia",Tabuk
5706,2849,WORK,1281 Al Rawdah St.,"Apartment 23, Al Murabba District, Medina, Saudi Arabia",Medina
5707,2850,,9195 Al Rawdah St.,"Near King Fahad Road, Al Nakheel District, Jazan, Saudi Arabia",Jazan
5708,2850,WORK,1006 Al Faisaliyah St.,"Apartment 4, Al Faisaliyah District, Riyadh, Saudi Arabia",Riyadh
5709,2850,,476 Al Faisaliyah St.,"Near King Fahad Road, Al Rawdah District, Abha, Saudi Arabia",Abha
5710,2851,WORK,2828 Al Rawdah St.,"Near King Fahad Road, Al Nakheel District, Buraidah, Saudi Arabia",Buraidah
5711,2852,Home,947 Al Zahra St.,"Office 125, Al Yasmin District, Jeddah, Saudi Arabia",Jeddah
5712,2852,,3568 Al Olaya St.,"Suite 125, Al Hamra District, Mecca, Saudi Arabia",Mecca
5713,2852,Work,6873 Al Olaya St.,"Unit 55, Block D, Tabuk, Saudi Arabia",Tabuk
5714,2853,Home,3273 Al Shati St.,"Suite 271, Al Yasmin District, Buraidah, Saudi Arabia",Buraidah
5715,2854,Home,1707 Al Rawdah St.,"Building 15, Floor 10, Al Ahsa, Saudi Arabia",Al Ahsa
5716,2855,,6492 Al Olaya St.,"Building 15, Floor 4, Medina, Saudi Arabia",Medina
5717,2856,Home,3486 Al Yasmin St.,"Near King Fahad Road, Al Safa District, Abha, Saudi Arabia",Abha
5718,2857,home,2734 Al Zahra St.,"Near King Fahad Road, Al Shati District, Taif, Saudi Arabia",Taif
5719,2857,Work,2117 Al Malaz St.,"Building 5, Floor 5, Al Ahsa, Saudi Arabia",Al Ahsa
5720,2858,WORK,4802 Al Malaz St.,"Villa 173, Al Zahra District, Abha, Saudi Arabia",Abha
5721,2859,WORK,8809 Al Nakheel St.,"Office 943, Al Safa District, Khobar, Saudi Arabia",Khobar
5722,2860,Home,7009 Al Hamra St.,"Villa 230, Al Rawdah District, Riyadh, Saudi Arabia",Riyadh
5723,2860,WORK,1138 Al Zahra St.,"Office 811, Al Safa District, Mecca, Saudi Arabia",Mecca
5724,2861,,4894 Al Rawdah St.,"Office 765, Al Safa District, Hail, Saudi Arabia",Hail
5725,2862,home,7957 Al Faisaliyah St.,"Near King Fahad Road, Al Hamra District, Taif, Saudi Arabia",Taif
5726,2862,Work,8658 Al Faisaliyah St.,"Building 4, Floor 7, Yanbu, Saudi Arabia",Yanbu
5727,2863,,4921 Al Hamra St.,"Apartment 37, Al Rawdah District, Al Ahsa, Saudi Arabia",Al Ahsa
5728,2863,Work,7252 Al Olaya St.,"Near King Fahad Road, Al Zahra District, Buraidah, Saudi Arabia",Buraidah
5729,2864,home,702 Al Yasmin St.,"Villa 1, Al Nakheel District, Mecca, Saudi Arabia",Mecca
5730,2864,WORK,752 Al Murabba St.,"Apartment 15, Al Yasmin District, Abha, Saudi Arabia",Abha
5731,2864,WORK,7113 Al Hamra St.,"Near King Fahad Road, Al Rawdah District, Taif, Saudi Arabia",Taif
5732,2865,WORK,9832 Al Hamra St.,"Villa 85, Al Hamra District, Buraidah, Saudi Arabia",Buraidah
5733,2865,Home,1424 Al Hamra St.,"Unit 46, Block E, Medina, Saudi Arabia",Medina
5734,2865,home,7706 Al Faisaliyah St.,"Villa 241, Al Hamra District, Tabuk, Saudi Arabia",Tabuk
5735,2866,WORK,2297 Al Yasmin St.,"Office 988, Al Malaz District, Riyadh, Saudi Arabia",Riyadh
5736,2866,home,3446 Al Zahra St.,"Villa 109, Al Nakheel District, Abha, Saudi Arabia",Abha
5737,2867,home,2319 Al Faisaliyah St.,"Office 721, Al Rabwah District, Jazan, Saudi Arabia",Jazan
5738,2867,home,6680 Al Murabba St.,"Building 10, Floor 1, Medina, Saudi Arabia",Medina
5739,2868,home,6451 Al Hamra St.,"Villa 95, Al Hamra District, Tabuk, Saudi Arabia",Tabuk
5740,2868,WORK,6824 Al Rawdah St.,"Suite 879, Al Rabwah District, Buraidah, Saudi Arabia",Buraidah
5741,2869,,6312 Al Yasmin St.,"Building 1, Floor 10, Jeddah, Saudi Arabia",Jeddah
5742,2869,Home,4429 Al Rawdah St.,"Office 901, Al Rawdah District, Taif, Saudi Arabia",Taif
5743,2870,home,2510 Al Yasmin St.,"Near King Fahad Road, Al Safa District, Taif, Saudi Arabia",Taif
5744,2870,home,6666 Al Nakheel St.,"Apartment 8, Al Murabba District, Najran, Saudi Arabia",Najran
5745,2870,WORK,5877 Al Malaz St.,"Suite 521, Al Rawdah District, Taif, Saudi Arabia",Taif
5746,2871,WORK,8162 Al Rawdah St.,"Building 3, Floor 2, Najran, Saudi Arabia",Najran
5747,2871,WORK,1249 Al Yasmin St.,"Villa 2, Al Rawdah District, Khobar, Saudi Arabia",Khobar
5748,2871,Work,2157 Al Zahra St.,"Apartment 1, Al Faisaliyah District, Khobar, Saudi Arabia",Khobar
5749,2872,Work,2370 Al Murabba St.,"Apartment 39, Al Olaya District, Medina, Saudi Arabia",Medina
5750,2872,home,4967 Al Yasmin St.,"Unit 74, Block C, Jeddah, Saudi Arabia",Jeddah
5751,2872,WORK,548 Al Yasmin St.,"Villa 65, Al Shati District, Abha, Saudi Arabia",Abha
5752,2873,,3179 Al Hamra St.,"Office 850, Al Safa District, Al Ahsa, Saudi Arabia",Al Ahsa
5753,2874,WORK,5204 Al Yasmin St.,"Suite 852, Al Hamra District, Abha, Saudi Arabia",Abha
5754,2874,home,5352 Al Zahra St.,"Unit 35, Block D, Al Ahsa, Saudi Arabia",Al Ahsa
5755,2875,Work,7027 Al Yasmin St.,"Villa 147, Al Safa District, Dammam, Saudi Arabia",Dammam
5756,2875,WORK,3228 Al Faisaliyah St.,"Apartment 30, Al Rabwah District, Jazan, Saudi Arabia",Jazan
5757,2875,Home,4143 Al Rawdah St.,"Near King Fahad Road, Al Safa District, Medina, Saudi Arabia",Medina
5758,2876,WORK,9261 Al Yasmin St.,"Office 573, Al Yasmin District, Buraidah, Saudi Arabia",Buraidah
5759,2876,Work,7201 Al Yasmin St.,"Villa 172, Al Rabwah District, Yanbu, Saudi Arabia",Yanbu
5760,2877,home,8062 Al Hamra St.,"Near King Fahad Road, Al Faisaliyah District, Hail, Saudi Arabia",Hail
5761,2877,Home,2265 Al Shati St.,"Near King Fahad Road, Al Malaz District, Khobar, Saudi Arabia",Khobar
5762,2878,home,4052 Al Rawdah St.,"Unit 23, Block A, Al Ahsa, Saudi Arabia",Al Ahsa
5763,2879,home,2911 Al Murabba St.,"Office 822, Al Safa District, Riyadh, Saudi Arabia",Riyadh
5764,2879,WORK,1320 Al Olaya St.,"Suite 395, Al Faisaliyah District, Al Ahsa, Saudi Arabia",Al Ahsa
5765,2879,WORK,1483 Al Shati St.,"Unit 59, Block D, Riyadh, Saudi Arabia",Riyadh
5766,2880,Work,3978 Al Malaz St.,"Suite 494, Al Hamra District, Riyadh, Saudi Arabia",Riyadh
5767,2881,Work,8745 Al Murabba St.,"Villa 68, Al Rawdah District, Tabuk, Saudi Arabia",Tabuk
5768,2881,Work,9472 Al Murabba St.,"Near King Fahad Road, Al Shati District, Al Ahsa, Saudi Arabia",Al Ahsa
5769,2881,home,5118 Al Shati St.,"Building 25, Floor 4, Al Ahsa, Saudi Arabia",Al Ahsa
5770,2882,Home,6625 Al Malaz St.,"Near King Fahad Road, Al Yasmin District, Khobar, Saudi Arabia",Khobar
5771,2883,,9260 Al Zahra St.,"Unit 44, Block C, Tabuk, Saudi Arabia",Tabuk
5772,2883,,9079 Al Faisaliyah St.,"Building 27, Floor 9, Taif, Saudi Arabia",Taif
5773,2884,,4921 Al Rawdah St.,"Near King Fahad Road, Al Rawdah District, Hail, Saudi Arabia",Hail
5774,2884,home,5517 Al Faisaliyah St.,"Apartment 57, Al Faisaliyah District, Buraidah, Saudi Arabia",Buraidah
5775,2885,,9331 Al Hamra St.,"Building 27, Floor 6, Medina, Saudi Arabia",Medina
5776,2885,home,6120 Al Rawdah St.,"Suite 256, Al Malaz District, Jeddah, Saudi Arabia",Jeddah
5777,2885,,9262 Al Nakheel St.,"Office 568, Al Shati District, Taif, Saudi Arabia",Taif
5778,2886,Home,5564 Al Rawdah St.,"Unit 4, Block D, Abha, Saudi Arabia",Abha
5779,2887,Home,3927 Al Malaz St.,"Suite 658, Al Zahra District, Al Ahsa, Saudi Arabia",Al Ahsa
5780,2887,,9449 Al Rawdah St.,"Suite 815, Al Safa District, Jeddah, Saudi Arabia",Jeddah
5781,2888,Home,2621 Al Faisaliyah St.,"Office 611, Al Rabwah District, Hail, Saudi Arabia",Hail
5782,2888,home,9465 Al Rawdah St.,"Suite 393, Al Rawdah District, Taif, Saudi Arabia",Taif
5783,2889,home,8927 Al Faisaliyah St.,"Near King Fahad Road, Al Rawdah District, Tabuk, Saudi Arabia",Tabuk
5784,2889,WORK,4 Al Hamra St.,"Suite 293, Al Rawdah District, Abha, Saudi Arabia",Abha
5785,2890,WORK,6537 Al Faisaliyah St.,"Apartment 42, Al Hamra District, Taif, Saudi Arabia",Taif
5786,2890,Home,3587 Al Hamra St.,"Unit 37, Block C, Dammam, Saudi Arabia",Dammam
5787,2890,Home,923 Al Yasmin St.,"Apartment 41, Al Zahra District, Khobar, Saudi Arabia",Khobar
5788,2891,Work,3199 Al Zahra St.,"Apartment 60, Al Murabba District, Dammam, Saudi Arabia",Dammam
5789,2891,home,191 Al Faisaliyah St.,"Unit 87, Block B, Najran, Saudi Arabia",Najran
5790,2892,Home,4600 Al Murabba St.,"Villa 144, Al Yasmin District, Hail, Saudi Arabia",Hail
5791,2893,WORK,8296 Al Olaya St.,"Near King Fahad Road, Al Faisaliyah District, Hail, Saudi Arabia",Hail
5792,2893,Work,6637 Al Nakheel St.,"Unit 84, Block A, Abha, Saudi Arabia",Abha
5793,2893,Work,4108 Al Hamra St.,"Suite 895, Al Safa District, Yanbu, Saudi Arabia",Yanbu
5794,2894,,4920 Al Rawdah St.,"Villa 26, Al Zahra District, Taif, Saudi Arabia",Taif
5795,2894,WORK,8340 Al Murabba St.,"Office 860, Al Malaz District, Buraidah, Saudi Arabia",Buraidah
5796,2894,Home,8047 Al Olaya St.,"Near King Fahad Road, Al Shati District, Jazan, Saudi Arabia",Jazan
5797,2895,home,319 Al Shati St.,"Building 24, Floor 1, Medina, Saudi Arabia",Medina
5798,2896,,1656 Al Faisaliyah St.,"Suite 524, Al Shati District, Al Ahsa, Saudi Arabia",Al Ahsa
5799,2897,home,944 Al Nakheel St.,"Building 4, Floor 2, Jeddah, Saudi Arabia",Jeddah
5800,2898,Home,7138 Al Rawdah St.,"Near King Fahad Road, Al Olaya District, Mecca, Saudi Arabia",Mecca
5801,2899,,8185 Al Hamra St.,"Unit 38, Block A, Abha, Saudi Arabia",Abha
5802,2899,Work,9183 Al Olaya St.,"Building 8, Floor 8, Buraidah, Saudi Arabia",Buraidah
5803,2900,WORK,8193 Al Zahra St.,"Building 28, Floor 1, Riyadh, Saudi Arabia",Riyadh
5804,2901,WORK,201 Al Zahra St.,"Office 237, Al Shati District, Taif, Saudi Arabia",Taif
5805,2902,Home,7197 Al Malaz St.,"Unit 65, Block C, Jeddah, Saudi Arabia",Jeddah
5806,2902,home,5604 Al Zahra St.,"Near King Fahad Road, Al Hamra District, Hail, Saudi Arabia",Hail
5807,2902,WORK,6651 Al Murabba St.,"Near King Fahad Road, Al Nakheel District, Jazan, Saudi Arabia",Jazan
5808,2903,,4688 Al Hamra St.,"Suite 172, Al Rawdah District, Al Ahsa, Saudi Arabia",Al Ahsa
5809,2904,WORK,9369 Al Olaya St.,"Building 24, Floor 5, Mecca, Saudi Arabia",Mecca
5810,2905,Home,2076 Al Yasmin St.,"Suite 240, Al Yasmin District, Abha, Saudi Arabia",Abha
5811,2905,,7689 Al Nakheel St.,"Apartment 16, Al Nakheel District, Yanbu, Saudi Arabia",Yanbu
5812,2905,,4100 Al Hamra St.,"Near King Fahad Road, Al Safa District, Khobar, Saudi Arabia",Khobar
5813,2906,,8131 Al Olaya St.,"Unit 17, Block D, Dammam, Saudi Arabia",Dammam
5814,2906,home,5006 Al Nakheel St.,"Villa 47, Al Nakheel District, Dammam, Saudi Arabia",Dammam
5815,2907,Home,7006 Al Nakheel St.,"Villa 181, Al Olaya District, Medina, Saudi Arabia",Medina
5816,2907,Work,6641 Al Hamra St.,"Villa 101, Al Nakheel District, Dammam, Saudi Arabia",Dammam
5817,2908,Work,4662 Al Murabba St.,"Villa 190, Al Faisaliyah District, Jazan, Saudi Arabia",Jazan
5818,2908,WORK,2310 Al Yasmin St.,"Unit 87, Block B, Jazan, Saudi Arabia",Jazan
5819,2909,Home,1323 Al Yasmin St.,"Villa 7, Al Safa District, Mecca, Saudi Arabia",Mecca
5820,2909,Home,7975 Al Hamra St.,"Building 18, Floor 10, Mecca, Saudi Arabia",Mecca
5821,2910,WORK,3967 Al Rawdah St.,"Building 8, Floor 8, Khobar, Saudi Arabia",Khobar
5822,2910,,4851 Al Nakheel St.,"Villa 101, Al Rawdah District, Al Ahsa, Saudi Arabia",Al Ahsa
5823,2910,home,9927 Al Nakheel St.,"Suite 575, Al Rawdah District, Riyadh, Saudi Arabia",Riyadh
5824,2911,Work,3807 Al Malaz St.,"Villa 193, Al Rabwah District, Yanbu, Saudi Arabia",Yanbu
5825,2911,Home,5012 Al Nakheel St.,"Near King Fahad Road, Al Shati District, Yanbu, Saudi Arabia",Yanbu
5826,2911,,6569 Al Rawdah St.,"Unit 30, Block B, Abha, Saudi Arabia",Abha
5827,2912,home,4086 Al Yasmin St.,"Near King Fahad Road, Al Hamra District, Yanbu, Saudi Arabia",Yanbu
5828,2913,WORK,37 Al Hamra St.,"Apartment 30, Al Zahra District, Mecca, Saudi Arabia",Mecca
5829,2913,Work,5407 Al Hamra St.,"Near King Fahad Road, Al Murabba District, Medina, Saudi Arabia",Medina
5830,2914,,9596 Al Malaz St.,"Office 891, Al Rawdah District, Taif, Saudi Arabia",Taif
5831,2915,home,7792 Al Shati St.,"Unit 74, Block D, Dammam, Saudi Arabia",Dammam
5832,2915,home,7419 Al Nakheel St.,"Unit 1, Block E, Medina, Saudi Arabia",Medina
5833,2916,home,7305 Al Nakheel St.,"Building 17, Floor 7, Yanbu, Saudi Arabia",Yanbu
5834,2916,Home,6549 Al Nakheel St.,"Near King Fahad Road, Al Olaya District, Mecca, Saudi Arabia",Mecca
5835,2917,WORK,4818 Al Shati St.,"Building 10, Floor 12, Khobar, Saudi Arabia",Khobar
5836,2918,Work,2407 Al Faisaliyah St.,"Unit 29, Block B, Abha, Saudi Arabia",Abha
5837,2918,Home,8577 Al Nakheel St.,"Unit 77, Block E, Buraidah, Saudi Arabia",Buraidah
5838,2919,home,1362 Al Rawdah St.,"Office 928, Al Zahra District, Jazan, Saudi Arabia",Jazan
5839,2919,WORK,8626 Al Murabba St.,"Unit 47, Block A, Khobar, Saudi Arabia",Khobar
5840,2920,Work,181 Al Nakheel St.,"Unit 10, Block C, Al Ahsa, Saudi Arabia",Al Ahsa
5841,2921,,2240 Al Nakheel St.,"Suite 629, Al Hamra District, Tabuk, Saudi Arabia",Tabuk
5842,2921,Work,5905 Al Yasmin St.,"Office 918, Al Safa District, Buraidah, Saudi Arabia",Buraidah
5843,2921,Home,9234 Al Yasmin St.,"Unit 9, Block D, Taif, Saudi Arabia",Taif
5844,2922,,4639 Al Faisaliyah St.,"Building 8, Floor 11, Taif, Saudi Arabia",Taif
5845,2922,Home,293 Al Malaz St.,"Suite 176, Al Murabba District, Taif, Saudi Arabia",Taif
5846,2923,WORK,4200 Al Malaz St.,"Suite 545, Al Safa District, Buraidah, Saudi Arabia",Buraidah
5847,2923,WORK,1340 Al Hamra St.,"Unit 56, Block A, Riyadh, Saudi Arabia",Riyadh
5848,2924,,9133 Al Faisaliyah St.,"Apartment 15, Al Shati District, Dammam, Saudi Arabia",Dammam
5849,2924,,4003 Al Malaz St.,"Villa 239, Al Murabba District, Khobar, Saudi Arabia",Khobar
5850,2925,,6596 Al Faisaliyah St.,"Unit 51, Block E, Tabuk, Saudi Arabia",Tabuk
5851,2925,home,4032 Al Rawdah St.,"Suite 544, Al Safa District, Khobar, Saudi Arabia",Khobar
5852,2926,home,5974 Al Zahra St.,"Villa 1, Al Rabwah District, Hail, Saudi Arabia",Hail
5853,2926,,659 Al Zahra St.,"Building 29, Floor 12, Tabuk, Saudi Arabia",Tabuk
5854,2926,WORK,1909 Al Hamra St.,"Building 21, Floor 9, Mecca, Saudi Arabia",Mecca
5855,2927,Work,8521 Al Murabba St.,"Apartment 58, Al Malaz District, Hail, Saudi Arabia",Hail
5856,2928,home,4659 Al Malaz St.,"Apartment 28, Al Malaz District, Riyadh, Saudi Arabia",Riyadh
5857,2928,,4773 Al Nakheel St.,"Building 18, Floor 9, Tabuk, Saudi Arabia",Tabuk
5858,2928,Home,1237 Al Murabba St.,"Unit 53, Block B, Mecca, Saudi Arabia",Mecca
5859,2929,home,5904 Al Yasmin St.,"Suite 906, Al Malaz District, Khobar, Saudi Arabia",Khobar
5860,2929,WORK,3022 Al Faisaliyah St.,"Unit 88, Block D, Hail, Saudi Arabia",Hail
5861,2930,home,3938 Al Murabba St.,"Apartment 50, Al Murabba District, Buraidah, Saudi Arabia",Buraidah
5862,2930,home,1242 Al Shati St.,"Office 405, Al Shati District, Hail, Saudi Arabia",Hail
